num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
0,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,15,11115,75000,11115,75000,1005,67000,11115,67000,11115,False,15,11,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-18-49,1662023929,4.3466901779174805,15.242188453674316,70064,main-desktop,192.168.0.58,15.242188453674316,0,11,4.744371175765991,11115,75000,11115,75000,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",63.514,11115,75000,11115,75000,26.75,37.38333333333333,0.14500000000000002,0.9099934895833334,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,15,12120,142000,12120,142000,1005,67000,12120,67000,12120,False,15,12,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-18-54,1662023934,4.431041240692139,19.673229694366455,70064,main-desktop,192.168.0.58,19.673229694366455,0,12,4.744371175765991,12120,142000,12120,142000,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",59.537,12120,142000,12120,142000,23.666666666666668,38.31666666666667,0.1516666666666667,0.9127332899305557,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,15,13125,209000,13125,209000,1005,67000,13125,67000,13125,False,15,13,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-18-58,1662023938,4.291619539260864,23.96484923362732,70064,main-desktop,192.168.0.58,23.96484923362732,0,13,4.744371175765991,13125,209000,13125,209000,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",63.835,13125,209000,13125,209000,23.03333333333333,38.11666666666667,0.13833333333333334,0.9109429253472222,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,15,14130,276000,14130,276000,1005,67000,14130,67000,14130,False,15,14,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-19-02,1662023942,4.343811988830566,28.308661222457886,70064,main-desktop,192.168.0.58,28.308661222457886,0,14,4.744371175765991,14130,276000,14130,276000,58.35464824284088,31.10634585173062,41.9165954173328,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",65.896,14130,276000,14130,276000,26.866666666666664,38.333333333333336,0.12333333333333334,0.9109971788194443,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,28.848539528487688,39.00244041918825,500.0,15,0,15,15135,343000,15135,343000,1005,67000,15135,67000,15135,False,30,15,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-19-07,1662023947,4.564900636672974,32.87356185913086,70064,main-desktop,192.168.0.58,32.87356185913086,0,15,4.744371175765991,15135,343000,15135,343000,58.35464824284088,28.848539528487688,39.00244041918825,500.0,15,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",70.401,15135,343000,15135,343000,28.316666666666663,39.916666666666664,0.16833333333333333,0.9382052951388888,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,15,16140,410000,16140,410000,1005,67000,16140,67000,16140,False,30,16,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-19-11,1662023951,4.3825578689575195,37.25611972808838,70064,main-desktop,192.168.0.58,37.25611972808838,0,16,4.744371175765991,16140,410000,16140,410000,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",60.895,16140,410000,16140,410000,23.73333333333333,40.53333333333333,0.13833333333333334,0.9474826388888888,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,15,17145,477000,17145,477000,1005,67000,17145,67000,17145,False,30,17,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-19-16,1662023956,4.3575122356414795,41.61363196372986,70064,main-desktop,192.168.0.58,41.61363196372986,0,17,4.744371175765991,17145,477000,17145,477000,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",62.023,17145,477000,17145,477000,23.557142857142857,40.385714285714286,0.16999999999999998,0.9523111979166666,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,15,18150,544000,18150,544000,1005,67000,18150,67000,18150,False,30,18,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-19-20,1662023960,4.287819147109985,45.901451110839844,70064,main-desktop,192.168.0.58,45.901451110839844,0,18,4.744371175765991,18150,544000,18150,544000,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",63.214,18150,544000,18150,544000,23.2,40.46666666666667,0.11,0.9566786024305555,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,15,19155,611000,19155,611000,1005,67000,19155,67000,19155,False,30,19,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-19-24,1662023964,4.273839473724365,50.17529058456421,70064,main-desktop,192.168.0.58,50.17529058456421,0,19,4.744371175765991,19155,611000,19155,611000,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",60.983,19155,611000,19155,611000,22.55,40.66666666666667,0.12166666666666666,0.9297960069444443,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,15,20160,678000,20160,678000,1005,67000,20160,67000,20160,False,30,20,098da_00000,7d15ae0a75ae4ebeab098445e8b90c8b,2022-09-01_11-19-29,1662023969,4.358813047409058,54.53410363197327,70064,main-desktop,192.168.0.58,54.53410363197327,0,20,4.744371175765991,20160,678000,20160,678000,58.35464824284088,28.848539528487688,39.00244041918825,500.0,0,0,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",62.308,20160,678000,20160,678000,22.233333333333334,40.833333333333336,0.13999999999999999,0.927734375,"[42.982443738005934, 36.31628966548802, 32.667942077679974, 43.09853469439646, 49.236613080649505, 46.775684940127036, 33.478094808450074, 38.294722989653486, 33.91110437914602, 42.057152511498614, 35.33305820705609, 31.10634585173062, 58.35464824284088, 52.142042381192596, 52.99425369207677, 40.56329243299049, 30.260646174436744, 34.724954618324446, 38.0569927160357, 34.3228736762691, 28.848539528487688, 35.45074757211, 31.697666873768693, 35.575648478104604, 33.32231027859152, 33.10464657435053, 34.15853451216214, 40.360063142215026, 42.9978098624784, 47.87955487533021]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
