num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
0,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,15,11070,7200,11070,7200,1005,6700,11070,6700,11070,False,15,11,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-18-50,1661941130,3.5981605052948,14.306115627288818,1549238,main-desktop,192.168.0.58,14.306115627288818,0,11,4.4255290031433105,11070,7200,11070,7200,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",55.113,11070,7200,11070,7200,26.02,38.379999999999995,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,15,12075,13900,12075,13900,1005,6700,12075,6700,12075,False,15,12,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-18-54,1661941134,3.6047353744506836,17.910851001739502,1549238,main-desktop,192.168.0.58,17.910851001739502,0,12,4.4255290031433105,12075,13900,12075,13900,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",50.422,12075,13900,12075,13900,27.76,38.220000000000006,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,15,13080,20600,13080,20600,1005,6700,13080,6700,13080,False,15,13,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-18-58,1661941138,3.667931318283081,21.578782320022583,1549238,main-desktop,192.168.0.58,21.578782320022583,0,13,4.4255290031433105,13080,20600,13080,20600,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",53.12,13080,20600,13080,20600,24.96,38.18000000000001,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,15,14085,27300,14085,27300,1005,6700,14085,6700,14085,False,15,14,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-19-01,1661941141,3.5856194496154785,25.16440176963806,1549238,main-desktop,192.168.0.58,25.16440176963806,0,14,4.4255290031433105,14085,27300,14085,27300,21.94414759427577,6.95322358794417e-12,2.6449297641152274,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",56.257,14085,27300,14085,27300,24.866666666666664,38.199999999999996,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,15,0,15,15090,34000,15090,34000,1005,6700,15090,6700,15090,False,30,15,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-19-05,1661941145,3.5834507942199707,28.747852563858032,1549238,main-desktop,192.168.0.58,28.747852563858032,0,15,4.4255290031433105,15090,34000,15090,34000,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,15,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",55.262,15090,34000,15090,34000,24.320000000000004,38.3,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,15,16095,40700,16095,40700,1005,6700,16095,6700,16095,False,30,16,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-19-08,1661941148,3.656771659851074,32.404624223709106,1549238,main-desktop,192.168.0.58,32.404624223709106,0,16,4.4255290031433105,16095,40700,16095,40700,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",55.167,16095,40700,16095,40700,28.8,38.220000000000006,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,15,17100,47400,17100,47400,1005,6700,17100,6700,17100,False,30,17,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-19-12,1661941152,3.671746015548706,36.07637023925781,1549238,main-desktop,192.168.0.58,36.07637023925781,0,17,4.4255290031433105,17100,47400,17100,47400,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",54.22,17100,47400,17100,47400,25.68,38.32,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,15,18105,54100,18105,54100,1005,6700,18105,6700,18105,False,30,18,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-19-16,1661941156,3.6115610599517822,39.687931299209595,1549238,main-desktop,192.168.0.58,39.687931299209595,0,18,4.4255290031433105,18105,54100,18105,54100,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",56.83,18105,54100,18105,54100,25.3,38.5,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,15,19110,60800,19110,60800,1005,6700,19110,6700,19110,False,30,19,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-19-19,1661941159,3.5715420246124268,43.25947332382202,1549238,main-desktop,192.168.0.58,43.25947332382202,0,19,4.4255290031433105,19110,60800,19110,60800,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",53.202,19110,60800,19110,60800,25.816666666666663,38.5,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
0,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,15,20115,67500,20115,67500,1005,6700,20115,6700,20115,False,30,20,42447_00000,b9673e0ce4b344af8f7b90ec249c21ca,2022-08-31_12-19-23,1661941163,3.7917392253875732,47.051212549209595,1549238,main-desktop,192.168.0.58,47.051212549209595,0,20,4.4255290031433105,20115,67500,20115,67500,38.26492411395767,6.95322358794417e-12,4.21569268787547,500.0,0,0,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",50.05,20115,67500,20115,67500,28.74,38.58,"[1.1473010746519832e-06, 7.56736393815963e-12, 0.0001070646389378171, 0.0071991791660343, 0.07514721061265191, 3.563051736128221e-07, 3.322367903596236, 0.3332553244749009, 21.94414759427577, 0.0072049485338674096, 12.130209063234702, 8.89542374275549e-12, 1.8543066694609596, 6.95322358794417e-12, 1.04683724370694e-10, 0.0007665456655648477, 23.405959511188467, 0.0012960398716320668, 0.3952970197844009, 17.133558721204793, 0.01929264755120918, 0.8414926247864859, 0.0021605469253627332, 0.24333368232122432, 1.1980396112834282, 5.290712998267475, 1.0322367906560936e-07, 8.474311257701989e-09, 2.997526115632794e-11, 38.26492411395767]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]"
